Code INSEE,Nom de la commune,Code postal,ID Magasin,Magasin attribué,Département,Région
40055,BRETAGNE DE MARSAN,,,non couvert,Landes,Nouvelle-Aquitaine
40122,HAUT MAUCO,,,non couvert,Landes,Nouvelle-Aquitaine
40281,ST PIERRE DU MONT,,,non couvert,Landes,Nouvelle-Aquitaine
40071,CASTELNAU CHALOSSE,,,non couvert,Landes,Nouvelle-Aquitaine
40090,DONZACQ,,,non couvert,Landes,Nouvelle-Aquitaine
40040,BEYLONGUE,,,non couvert,Landes,Nouvelle-Aquitaine
40023,BAIGTS,,,non couvert,Landes,Nouvelle-Aquitaine
40068,CASSEN,,,non couvert,Landes,Nouvelle-Aquitaine
40104,GAMARDE LES BAINS,,,non couvert,Landes,Nouvelle-Aquitaine
40112,GIBRET,,,non couvert,Landes,Nouvelle-Aquitaine
40159,LOUER,,,non couvert,Landes,Nouvelle-Aquitaine
40194,MONTFORT EN CHALOSSE,,,non couvert,Landes,Nouvelle-Aquitaine
40205,NOUSSE,,,non couvert,Landes,Nouvelle-Aquitaine
40208,ONARD,,,non couvert,Landes,Nouvelle-Aquitaine
40216,OZOURT,,,non couvert,Landes,Nouvelle-Aquitaine
40235,POYANNE,,,non couvert,Landes,Nouvelle-Aquitaine
40236,POYARTIN,,,non couvert,Landes,Nouvelle-Aquitaine
40260,ST GEOURS D AURIBAT,,,non couvert,Landes,Nouvelle-Aquitaine
40263,ST JEAN DE LIER,,,non couvert,Landes,Nouvelle-Aquitaine
40324,VICQ D AURIBAT,,,non couvert,Landes,Nouvelle-Aquitaine
40018,AUDON,,,non couvert,Landes,Nouvelle-Aquitaine
40031,BEGAAR,,,non couvert,Landes,Nouvelle-Aquitaine
40066,CARCARES STE CROIX,,,non couvert,Landes,Nouvelle-Aquitaine
40067,CARCEN PONSON,,,non couvert,Landes,Nouvelle-Aquitaine
40116,GOUTS,,,non couvert,Landes,Nouvelle-Aquitaine
40151,LESGOR,,,non couvert,Landes,Nouvelle-Aquitaine
40180,MEILHAN,,,non couvert,Landes,Nouvelle-Aquitaine
40285,ST YAGUEN,,,non couvert,Landes,Nouvelle-Aquitaine
40313,TARTAS,,,non couvert,Landes,Nouvelle-Aquitaine
,BEGAAR,,,non couvert,,
,SAINT YAGUEN,,,non couvert,,
40056,BROCAS,,,non couvert,Landes,Nouvelle-Aquitaine
40115,GOUSSE,,,non couvert,Landes,Nouvelle-Aquitaine
40142,LALUQUE,,,non couvert,Landes,Nouvelle-Aquitaine
40230,PONTONX SUR L ADOUR,,,non couvert,Landes,Nouvelle-Aquitaine
40237,PRECHACQ LES BAINS,,,non couvert,Landes,Nouvelle-Aquitaine
40020,AURICE,,,non couvert,Landes,Nouvelle-Aquitaine
40024,BANOS,,,non couvert,Landes,Nouvelle-Aquitaine
40026,BAS MAUCO,,,non couvert,Landes,Nouvelle-Aquitaine
40076,CAUNA,,,non couvert,Landes,Nouvelle-Aquitaine
40191,MONTAUT,,,non couvert,Landes,Nouvelle-Aquitaine
40195,MONTGAILLARD,,,non couvert,Landes,Nouvelle-Aquitaine
40282,ST SEVER,,,non couvert,Landes,Nouvelle-Aquitaine
,MOLIETS ET MAA,,,non couvert,,
40315,TETHIEU,,,non couvert,Landes,Nouvelle-Aquitaine
,MEES,,,non couvert,,
,ST PAUL LÃƒÂˆS DAX,,,non couvert,,
41005,ARVILLE,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41012,BAILLOU,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41053,CHOUE,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41143,MONDOUBLEAU,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41165,OIGNY,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41177,LE PLESSIS DORIN,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41197,ST AGIL,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41202,ST AVIT,,,non couvert,Loir-et-Cher,Centre-Val de Loire
,SAINT LAURENT NOUAN,,,non couvert,,
41024,BOURSAY,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41075,DROUE,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41089,LA FONTENELLE,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41096,LE GAULT PERCHE,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41179,LE POISLAY,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41084,LA FERTE IMBAULT,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41168,ORCAY,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41232,SALBRIS,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41241,SELLES ST DENIS,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41249,SOUESMES,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41256,THEILLAY,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41044,CHATRES SUR CHER,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41110,LANGON,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41122,MARAY,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41135,MENNETOU SUR CHER,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41218,ST JULIEN SUR CHER,,,non couvert,Loir-et-Cher,Centre-Val de Loire
41222,ST LOUP,,,non couvert,Loir-et-Cher,Centre-Val de Loire
,ST ETIENNE,,,non couvert,,
,SAINT ETIENNE,,,non couvert,,
,ST ETIENNE,,,non couvert,,
42072,LA COTE EN COUZAN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42291,ST THURIN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42069,COMMELLE VERNAY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42071,LE COTEAU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42161,NOTRE DAME DE BOISSET,,,non couvert,Loire,Auvergne-Rhône-Alpes
42166,PARIGNY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42170,PERREUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42294,ST VINCENT DE BOISSET,,,non couvert,Loire,Auvergne-Rhône-Alpes
42070,CORDELLE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42212,ST CYR DE FAVIERES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42002,AILLEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42009,ARTHUN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42019,BOEN SUR LIGNON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42035,CEZAY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42084,DEBATS RIVIERE D ORPRA,,,non couvert,Loire,Auvergne-Rhône-Alpes
42119,LEIGNEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42134,MARCILLY LE CHATEL,,,non couvert,Loire,Auvergne-Rhône-Alpes
42136,MARCOUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42150,MONTVERDUN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42252,ST LAURENT ROCHEFORT,,,non couvert,Loire,Auvergne-Rhône-Alpes
42288,ST SIXTE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42313,TRELINS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42184,RIORGES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42120,LENTIGNY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42162,OUCHES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42176,POUILLY LES NONAINS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42253,ST LEGER SUR ROANNE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42331,VILLEMONTAIS,,,non couvert,Loire,Auvergne-Rhône-Alpes
,POUILLY LES NONAINS,,,non couvert,,
42042,CHAMBLES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42048,CHANDON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42052,CHARLIEU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42267,ST NIZIER SOUS CHARLIEU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42273,ST PIERRE LA NOAILLE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42023,BOURG ARGENTAL,,,non couvert,Loire,Auvergne-Rhône-Alpes
42028,BURDIGNES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42287,ST SAUVEUR EN RUE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42329,LA VERSANNE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42031,CALOIRE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42270,ST PAUL EN CORNILLON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42316,UNIEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42004,AMIONS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42027,BULLY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42030,BUSSY ALBIEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42076,CREMEAUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42082,DANCE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42106,GREZOLLES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42125,LURE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42160,NOLLIEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42173,POMMIERS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42230,ST GERMAIN LAVAL,,,non couvert,Loire,Auvergne-Rhône-Alpes
42243,ST JULIEN D ODDES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42260,ST MARTIN LA SAUVETE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42274,ST POLGUES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42303,SOUTERNON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42127,MABLY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42127,MABLY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42187,ROANNE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42187,ROANNE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42332,VILLEREST,,,non couvert,Loire,Auvergne-Rhône-Alpes
,VILLEREST,,,non couvert,,
42049,CHANGY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42078,LE CROZET,,,non couvert,Loire,Auvergne-Rhône-Alpes
42163,LA PACAUDIERE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42194,SAIL LES BAINS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42203,ST BONNET DES QUARTS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42317,URBISE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42337,VIVANS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42008,ARCON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42158,LES NOES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42182,RENAISON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42198,ST ALBAN LES EAUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42199,ST ANDRE D APCHON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42232,ST HAON LE CHATEL,,,non couvert,Loire,Auvergne-Rhône-Alpes
42233,ST HAON LE VIEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42281,ST RIRAND,,,non couvert,Loire,Auvergne-Rhône-Alpes
42001,ABOEN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42050,LA CHAPELLE EN LAFAYE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42091,ESTIVAREILLES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42126,LURIECQ,,,non couvert,Loire,Auvergne-Rhône-Alpes
42142,MERLE LEIGNEC,,,non couvert,Loire,Auvergne-Rhône-Alpes
42146,MONTARCHER,,,non couvert,Loire,Auvergne-Rhône-Alpes
42169,PERIGNEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42192,ROZIER COTES D AUREC,,,non couvert,Loire,Auvergne-Rhône-Alpes
42204,ST BONNET LE CHATEAU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42266,ST NIZIER DE FORNAS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42312,LA TOURETTE,,,non couvert,Loire,Auvergne-Rhône-Alpes
,LURIECQ,,,non couvert,,
42047,CHAMPOLY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42061,CHERIER,,,non couvert,Loire,Auvergne-Rhône-Alpes
42116,JURE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42248,ST JUST EN CHEVALET,,,non couvert,Loire,Auvergne-Rhône-Alpes
42255,ST MARCEL D URFE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42282,ST ROMAIN D URFE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42339,CHAUSSETERRE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42238,ST JEAN LA VETRE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42245,ST JULIEN LA VETRE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42278,ST PRIEST LA VETRE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42295,LES SALLES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42007,ARCINGES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42025,BOYER,,,non couvert,Loire,Auvergne-Rhône-Alpes
42033,LE CERGNE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42074,COUTOUVRE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42079,CUINZIER,,,non couvert,Loire,Auvergne-Rhône-Alpes
42104,LA GRESLE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42112,JARNOSSE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42300,SEVELINGES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42333,VILLERS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42099,FRAISSES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42226,ST GEORGES DE BAROILLE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42006,APINAC,,,non couvert,Loire,Auvergne-Rhône-Alpes
42318,USSON EN FOREZ,,,non couvert,Loire,Auvergne-Rhône-Alpes
42021,BOISSET ST PRIEST,,,non couvert,Loire,Auvergne-Rhône-Alpes
42058,CHAZELLES SUR LAVIEU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42060,CHENEREILLES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42107,GUMIERES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42117,LAVIEU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42137,MARGERIE CHANTAGRET,,,non couvert,Loire,Auvergne-Rhône-Alpes
42140,MAROLS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42240,ST JEAN SOLEYMIEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42301,SOLEYMIEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
,L'ETRAT,,,non couvert,,
42268,ST PAUL DE VEZELIN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42277,ST PRIEST LA ROCHE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42325,VENDRANGES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42012,BARD,,,non couvert,Loire,Auvergne-Rhône-Alpes
42037,CHALAIN D UZORE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42046,CHAMPDIEU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42087,ECOTAY L OLME,,,non couvert,Loire,Auvergne-Rhône-Alpes
42121,LERIGNEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42122,LEZIGNEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42147,MONTBRISON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42147,MONTBRISON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42179,PRALONG,,,non couvert,Loire,Auvergne-Rhône-Alpes
42188,ROCHE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42269,ST PAUL D UZORE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42290,ST THOMAS LA GARDE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42299,SAVIGNEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42328,VERRIERES EN FOREZ,,,non couvert,Loire,Auvergne-Rhône-Alpes
42228,ST GEORGES HAUTE VILLE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42285,ST ROMAIN LE PUY,,,non couvert,Loire,Auvergne-Rhône-Alpes
3250,ST PIERRE LAVAL,,,non couvert,Allier,Auvergne-Rhône-Alpes
42257,ST MARTIN D ESTREAUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42178,PRADINES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42157,NOAILLY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42220,ST FORGEUX LESPINASSE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42231,ST GERMAIN LESPINASSE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42284,ST ROMAIN LA MOTTE,,,non couvert,Loire,Auvergne-Rhône-Alpes
,NOAILLY,,,non couvert,,
42115,JONZIEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42139,MARLHES,,,non couvert,Loire,Auvergne-Rhône-Alpes
42224,ST GENEST MALIFAUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42280,ST REGIS DU COIN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42286,ST ROMAIN LES ATHEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42014,BELLEROCHE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42015,BELMONT DE LA LOIRE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42086,ECOCHE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42256,ST MARCELLIN EN FOREZ,,,non couvert,Loire,Auvergne-Rhône-Alpes
42095,FIRMINY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42016,LA BENISSON DIEU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42026,BRIENNON,,,non couvert,Loire,Auvergne-Rhône-Alpes
42152,NANDAX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42177,POUILLY SOUS CHARLIEU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42338,VOUGY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42131,MAIZILLY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42141,MARS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42215,ST DENIS DE CABANNE,,,non couvert,Loire,Auvergne-Rhône-Alpes
,SAINTE CROIX EN JAREZ,,,non couvert,,
,ROZIER EN DONZY,,,non couvert,,
42003,AMBIERLE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42276,ST PRIEST LA PRUGNE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42314,LA TUILIERE,,,non couvert,Loire,Auvergne-Rhône-Alpes
42145,MONTAGNY,,,non couvert,Loire,Auvergne-Rhône-Alpes
42195,SAIL SOUS COUZAN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42054,CHATELNEUF,,,non couvert,Loire,Auvergne-Rhône-Alpes
42205,ST BONNET LE COURREAU,,,non couvert,Loire,Auvergne-Rhône-Alpes
42164,PALOGNEUX,,,non couvert,Loire,Auvergne-Rhône-Alpes
42227,ST GEORGES EN COUZAN,,,non couvert,Loire,Auvergne-Rhône-Alpes
42247,ST JUST EN BAS,,,non couvert,Loire,Auvergne-Rhône-Alpes
42298,SAUVAIN,,,non couvert,Loire,Auvergne-Rhône-Alpes
43002,AIGUILHE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43045,CEYSSAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43089,ESPALY ST MARCEL,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43152,POLIGNAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43157,LE PUY EN VELAY,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43001,AGNAT,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43022,BEAUMONT,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43040,BRIOUDE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43055,CHANIAT,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43096,FONTANNES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43105,JAVAUGUES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43110,LAMOTHE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43117,LAVAUDIEU,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43125,LUBILHAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43133,MERCOEUR,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43147,PAULHAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43170,ST BEAUZIRE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43206,ST JUST PRES BRIOUDE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43207,ST LAURENT CHABREUGES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43262,VIEILLE BRIOUDE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43012,AUREC SUR LOIRE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43058,LA CHAPELLE D AUREC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43137,MONISTROL SUR LOIRE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43162,RETOURNAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43240,SOLIGNAC SOUS ROCHE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
,RETOURNAC,,,non couvert,,
43177,ST DIDIER EN VELAY,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43227,ST VICTOR MALESCOURS,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43236,LA SEAUVE SUR SEMENE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43004,ALLEYRAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43047,CHADRON,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43091,LES ESTABLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43097,FREYCENET LA CUCHE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43098,FREYCENET LA TOUR,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43101,GOUDET,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43115,LAUSSONNE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43144,MOUDEYRES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43156,PRESAILLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43210,ST MARTIN DE FUGERES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43231,SALETTES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43027,BERBEZIT,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43035,BONNEVAL,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43048,LA CHAISE DIEU,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43059,LA CHAPELLE GENESTE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43073,CISTRIERES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43076,CONNANGLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43093,FELINES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43128,MALVIERES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43214,ST PAL DE SENOUIRE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43237,SEMBADEL,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43029,LA BESSEYRE ST MARY,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43054,CHANALEILLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43083,CUBELLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43090,ESPLANTAS VAZEILLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43090,ESPLANTAS VAZEILLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43104,GREZES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43234,SAUGUES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43245,THORAS,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43245,THORAS,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43256,VENTEUGES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43069,CHENEREILLES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43129,LE MAS DE TENCE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43244,TENCE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43007,ARAULES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43024,BEAUX,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43028,BESSAMOREL,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43102,GRAZAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43114,LAPTE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43150,LE PERTUIS,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43199,ST JEURES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43203,ST JULIEN DU PINET,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43211,ST MAURICE DE LIGNON,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43268,YSSINGEAUX,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
,ARAULES,,,non couvert,,
,SAINT JEURES,,,non couvert,,
43020,BAS EN BASSET,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43127,MALVALETTE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43249,VALPRIVAS,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43087,DUNIERES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43163,RIOTORD,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43204,ST JULIEN MOLHESABATE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43063,CHASSAGNES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43067,CHAVANIAC LAFAYETTE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43072,LA CHOMETTE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43075,COLLAT,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43079,COUTEUGES,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43086,DOMEYRAT,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43100,FRUGIERES LE PIN,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43106,JAX,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43107,JOSAT,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43131,MAZERAT AUROUZE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43139,MONTCLARD,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43148,PAULHAGUET,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43188,ST GEORGES D AURAC,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43208,STE MARGUERITE,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
43219,ST PREJET ARMANDON,,,non couvert,Haute-Loire,Auvergne-Rhône-Alpes
